
metadata
ID,name,desc,time,keywords,minlat,minlon,maxlat,maxlon,
1,,,2022-08-18T14:39:47Z,,25.061799958348274,121.640300033614039,50.901700034737587,-1.489399988204241,

author
ID,name,email,

copyright
year,license,author,

link
metadataID,authorID,wptID,rteptID,trkptID,rteID,trkID,text,type,href,
1,,,,,,,"Garmin International",,http://www.garmin.com,

rte
ID,name,cmt,desc,src,number,type,IsAutoNamed,DisplayColor,TransportationMode,TripName,Date,DayNumber,

rtept
ID,rteID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,DepartureTime,StopDuration,ArrivalTime,CalculationMode,ElevationMode,NamedRoad_Name,NamedRoad_Id,NamedRoad_ProductId,TransportationMode,

wpt
ID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,Proximity,Temperature,Depth,DisplayMode,Samples,Expiration,CreationTime,
23,44.318997021764517,-68.199345013126731,2.443619,2022-07-01T11:29:49Z,,,"AAOC1-R3-","2022-07-01T11:29","2022-07-01T11:29",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2022-07-01T11:29:49Z,
24,44.319088971242309,-68.199073020368814,4.021904,2022-07-01T12:45:09Z,,,"AAOC1-S-1","2022-07-01T12:45","2022-07-01T12:45",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2022-07-01T12:45:09Z,
25,44.319058964028955,-68.199210986495018,2.087904,2022-07-01T12:41:13Z,,,"AAOC1-S-2","2022-07-01T12:41","2022-07-01T12:41",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2022-07-01T12:41:13Z,
26,44.318987969309092,-68.199355993419886,3.689386,2022-07-01T12:37:08Z,,,"AAOC1-S-3","2022-07-01T12:37","2022-07-01T12:37",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2022-07-01T12:37:08Z,
27,44.318959973752499,-68.199488008394837,4.30657,2022-07-01T12:32:31Z,,,"AAOC1-S-4","2022-07-01T12:32","2022-07-01T12:32",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2022-07-01T12:32:31Z,
28,44.31909098289907,-68.198916027322412,3.922819,2022-07-01T12:58:52Z,,,"AAOC1-SC","2022-07-01T12:58","2022-07-01T12:58",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2022-07-01T12:58:52Z,
29,44.319132976233959,-68.198932958766818,,2022-07-01T10:29:19Z,,,"Coordinates","2022-07-01T10:29","2022-07-01T10:29",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2022-07-01T10:29:19Z,
30,44.374704994261265,-68.072337973862886,2.648506,2022-08-03T12:08:27Z,,,"FR-BL","2022-08-03T12:08","2022-08-03T12:08",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2022-08-03T12:08:27Z,
31,44.374826028943062,-68.072150973603129,2.296446,2022-08-03T12:07:27Z,,,"FR-BR","2022-08-03T12:07","2022-08-03T12:07",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2022-08-03T12:07:27Z,
32,44.374678004533052,-68.072015019133687,0.004322,2022-08-12T20:23:24Z,,,"FR-C1","2022-08-12T20:23","2022-08-12T20:23",,"Flag, Blue","user",,,,,,,,,,,SymbolAndName,,,2022-08-12T20:23:24Z,
